LON,LAT,type,name,email,street,city,state,zip,www,facebook,fbIcon,instagram,instaIcon,markets
-83.5954898,38.2420669,Cut Flower Grower,Sweet Pease Berries and Bouquets,laneybpease@gmail.com,121 Flag Branch Rd.,Hillsboro,KY,41049,,https://www.facebook.com/Sweet-Pease-Berries-Bouquets-108160800937742,./icons/fb-icon.png,,https://www.instagram.com/sweetpeaseberriesandbouquets/,"Farmer's Market, Wedding Design, Farm Stands"
-88.5140938,36.6669895,Cut Flower Grower,Three Little Ladies Farm,sarah_lester07@hotmail.com,13428 St Rt 564 South,Farmington,KY,42040,,https://www.facebook.com/3littleladiesfarm/,./icons/fb-icon.png,,,"Wholesale to Florists, Farm Stand"
-84.2383807,38.4603548,Cut Flower Grower,Three Pines Farm,threepinesfarm@mail.com,6085 US Hwy. 62E,Cynthiana,KY,41031,,https://www.facebook.com/Three-Pines-Farm-106482851949497,./icons/fb-icon.png,https://www.instagram.com/threepines859,./icons/instagram-icon.png,"Farmer's Market, Farm Stands, Direct Orders"
-88.6192532,37.0809689,Cut Flower Grower,Tulip Lane,natalie@tuliplaneflowers.com,303 Fountain Avenue,Paducah,KY,42001,https://www.tuliplaneflowers.com,https://www.facebook.com/tuliplaneflowerfarm/,./icons/fb-icon.png,https://www.instagram.com/tuliplaneflowerfarm/,./icons/instagram-icon.png,"Wholesale to Florists, Farm Stand, Pop-Ups, & Grocery Stores"
-85.4203244,38.3326166,Cut Flower Grower,Uproot Blooms,uprootblooms@gmail.com,6300 Oaklea Dr.,Crestwood,KY,40014,https://www.uprootblooms.com,https://www.facebook.com/uprootblooms,./icons/fb-icon.png,https://www.instagram.com/uproot.blooms/,./icons/instagram-icon.png,"Farmer's Market, Wholesale to Florists, Farm Stands, Subscriptions, Direct Sales"
-84.85395597,37.04985031,Cut Flower Grower,Sharp Flower Company,sharpflowerfarm@gmail.com,1195 Pleasant Point Rd.,Nancy,KY,42544,,https://www.facebook.com/sharpflowerco,./icons/fb-icon.png,https://www.instagram.com/sharpflowerco,./icons/instagram-icon.png,Flower Truck
-82.86278752,38.37481987,Cut Flower Grower,Valley of Hope Farms,milissia_leicht@yahoo.com,866 Joe Branch,Grayson,KY,41143,https://valleyofhopefarms.com,https://www.facebook.com/Valley-of-Hope-Farms-104354414719398,./icons/fb-icon.png,,,"Farmer's Market, Farm Stands"
-86.5786537,36.68076821,Cut Flower Grower,Ruby Branch Farms,rubybranchfarms@gmail.com,780 Lake Spring Rd.,Franklin,KY,42134,https://www.rubybranchfarms.com/,https://www.facebook.com/rubybranchfarms,./icons/fb-icon.png,https://www.instagram.com/rubybranchfarms/,./icons/instagram-icon.png,Farm Stands
-83.9420287,38.68756167,Cut Flower Grower,Borrowed Acres Flower Farm,pamelacarpenter2012@gmail.com,3208 Walton Pike,Dover,KY,41034,,https://www.facebook.com/profile.php?id=100090735065677&mibextid=LQQJ4d,./icons/fb-icon.png,,,"Wholesale to Florists, Farm Stands, DIY Buckets, Bouquets"
-87.4844255,37.68718991,Cut Flower Grower,Hickerson Veggies & Flowers,hickerson17@gmail.com,5588 S Pleasant Valley Rd.,Robards,KY,42452,,,,https://www.instagram.com/hickersonveggies/,./icons/instagram-icon.png,Wholesale to Florists
-84.3862257,39.02758885,Cut Flower Grower,Vogel Farm,donnaherrmannvogel@gmail.com,5380 Four Mile Rd.,Melbourne,KY,41059,,https://www.facebook.com/thevogelfarm,./icons/fb-icon.png,,,Farm Stands
-83.8357265,38.435318,Cut Flower Grower,Loving Farm,lovingfarm134@gmail.com,134 Florence Ln.,Ewing,KY,41039,https://www.loving-farm.com,,,https://www.instagram.com/loving_farm,./icons/instagram-icon.png,"Farmer's Market, Farm Stands"
-83.25451298,37.84194447,Cut Flower Grower,The Flower Lady,bloomsbyb19@gmail.com,5287 Highway 191,West Liberty,KY,41472,https://theflowerladyky.squarespace.com,https://www.facebook.com/theflowerladyky,./icons/fb-icon.png,https://www.instagram.com/theflowerlady_ky,./icons/instagram-icon.png,U-Pick
-84.6316132,37.2665256,Cut Flower Grower,5W Farms,5wheeldonfarm@gmail.com,770 Old Cuba Rd.,Eubank,KY,42567,http://www.5wfarms.com,https://www.facebook.com/profile.php?id=100078847548052,./icons/fb-icon.png,https://www.instagram.com/5w__farms/,./icons/instagram-icon.png,"Farmer's Market, Farm Stands, U-pick, Subscriptions, Currently selling on social media but will incorporate all the checked above new this season"
-84.5871839,37.234225,Cut Flower Grower,Angel Creek Farm,angelcreekfarmsoaps@gmail.com,545 Estill Hackney Road,Eubank,KY,42567,,https://www.facebook.com/angelcreekfarmky,./icons/fb-icon.png,https://www.instagram.com/angelcreekfarm/,./icons/instagram-icon.png,"Farmer's Market, Farm Stands"
-84.2635386,37.7511239,Cut Flower Grower,"Beautifully Sown, LLC.",beautifullysown@gmail.com,125 Wesley Court,Richmond,KY,40475,,https://www.facebook.com/profile.php?id=100088231594615,./icons/fb-icon.png,https://www.instagram.com/beautifullysown/,./icons/instagram-icon.png,"Wholesale to florists, Subscriptions, bouquets sold at a local business, buckets of flowers for DIYers, bouquet arranging workshops"
-85.3356363,38.4825483,Cut Flower Grower,Calamity Blooms,calamityblooms@gmail.com,7301 organ creek rd,Pendleton,KY,40055,https://www.calamityblooms.com/,https://www.facebook.com/calamityblooms,./icons/fb-icon.png,https://www.instagram.com/calamityblooms/,./icons/instagram-icon.png,"Wholesale to florists, U-pick, Subscriptions, Retail"
-84.638014,37.345839,Cut Flower Grower,Clara Roselle Flower and Herb Garden,clararoselles@yahoo.com,1600 Cemetery Road,Waynesburg,KY,40489,,https://www.facebook.com/profile.php?id=100086391477331,./icons/fb-icon.png,https://www.instagram.com/clararoselles_flowerandherb/,./icons/instagram-icon.png,"Farmer's Market, Wholesale to florists, Farm Stands, Subscriptions"
-87.9031756,37.6898729,Cut Flower Grower,Danhauer Greenhouse and Garden Center,danhauergc@bellsouth.net,818 US Hwy 60 East,Morganfield,KY,42437,http://www.danhauerflowers.com,https://www.facebook.com/profile.php?id=100063501495492,./icons/fb-icon.png,,,"Wholesale to florists, Retail Florist"
-85.4384641,38.2517703,Cut Flower Grower,Flat Rock Flowers,flatrockflowers@gmail.com,1014 Flat Rock Rd,Lousiville,KY,40245,https://www.flatrockflowersky.com,https://www.facebook.com/flatrockflowers,./icons/fb-icon.png,https://www.instagram.com/flatrockflowers/,./icons/instagram-icon.png,"Wholesale to florists, Subscriptions, Social Media"
-86.530305,36.876648,Cut Flower Grower,Flowerz,rfflours@gmail.com,9725 Nashville Rd,Bowling Green,KY,42101,,https://www.facebook.com/rfflours,./icons/fb-icon.png,,,"Farmer's Market, Wedding Design"
-85.2489805,38.2008687,Cut Flower Grower,Gardens Unwound,gardens.unwound@gmail.com,214 Victoria Drive,Shelbyville,KY,40065,http://www.gardensunwound.com,https://www.facebook.com/profile.php?id=100082123620930,./icons/fb-icon.png,https://www.instagram.com/gardens_unwound/,./icons/instagram-icon.png,"Wholesale to florists, Subscriptions"
-84.8350229,38.1968703,Cut Flower Grower,Homegrown Happiness,info@homegrownhappiness.net,167 Lyons Drive,Frankfort,KY,40601,http://homegrownhappiness.net,https://www.facebook.com/HomegrownHappinessKY,./icons/fb-icon.png,https://www.instagram.com/homegrownhappinessky/,./icons/instagram-icon.png,"Farmer's Market, Wholesale to florists"
-85.753788,37.446495,Cut Flower Grower,Magnolia Greenery Flower Farm,keeahnabowen14@gmail.com,425 Thomas Ln,Magnolia,KY,42757,,https://www.facebook.com/profile.php?id=100086795112541,./icons/fb-icon.png,https://www.instagram.com/magnolia.greenery/,./icons/instagram-icon.png,"Farmer's Market, Farm Stands, U-pick, This is my first year and I would love to eventually sell to florists!"
-85.6026255,37.2301126,Cut Flower Grower,Pine Knot Flower Farm,pineknotflowerfarm@gmail.com,962 Grab Road,Greensburg,KY,42743,,https://www.facebook.com/pineknotflowerfarm,./icons/fb-icon.png,https://www.instagram.com/pineknotflowerfarm/,./icons/instagram-icon.png,"Farmer's Market, Wholesale to florists, Wedding Design, Custom Orders"
-88.2844084,37.1365303,Cut Flower Grower,"Sugar Creek Flower Farm, LLC",jtbigbuck@hotmail.com,845 Sugar Creek Rd,Grand Rivers,KY,42045,,https://www.facebook.com/sugarcreekflowerfarm,./icons/fb-icon.png,https://www.instagram.com/sugarcreek_flowerfarm/,./icons/instagram-icon.png,U-pick
-85.461932,38.4039114,Cut Flower Grower,Tangled Roots Farm,tangledrootsfarms@gmail.com,1114 Cedar Point Rd,Crestwood,KY,40031,http://www.tangledrootsfarms.com,https://www.facebook.com/TangledRootsFarm?ref=bookmarks,./icons/fb-icon.png,https://www.instagram.com/tangledrootsfarmstand/,./icons/instagram-icon.png,"Farmer's Market, Wholesale to florists, Wedding Design, Subscriptions"
-88.3508434,36.7642199,Cut Flower Grower,The Cabin Porch Farm and Flowers,thecabinporchbrewers@gmail.com,2839 Brewers Hwy,Benton,KY,42437,https://thecabinporch.square.site/,https://www.facebook.com/thecabinporch,./icons/fb-icon.png,https://www.instagram.com/thecabinporchfarm/,./icons/instagram-icon.png,"Farmer's Market, U-pick, Subscriptions"
-88.487333,36.509368,Cut Flower Grower,Tutz's Flower Patch,edgehill2@hotmail.com,3753 Edgehill Trail,Hazel,KY,42049,,https://www.facebook.com/tutzflowerpatch/,./icons/fb-icon.png,,,"Wholesale to florists, U-pick"
-83.983943,38.650682,Cut Flower Grower,Borrowed Acres Flower Farm,pamelacarpenter2012@gmail.com,5630 Brooksville Germantown Rd,Germantown,KY,41044,,https://www.facebook.com/profile.php?id=100090735065677&mibextid=LQQJ4d,./icons/fb-icon.png,,,"Wholesale to Florists, Farm Stands, DIY Buckets, Bouquets"
-84.8227255,38.7145093,Cut Flower Grower,Blossom and Harvest,blossomandharvest@gmail.com,12215 Hwy 127 N,Glencoe,KY,41046,,https://www.facebook.com/profile.php?id=100093045962483,./icons/fb-icon.png,https://www.instagram.com/blossomandharvest/,./icons/instagram-icon.png,"Farmer's Market, Wholesale to florists"
-88.115393,36.518611,Cut Flower Grower,Zenn~La Acres,DinoCompUSA@gmail.com,13600 STATE ROUTE 121 S,New Concord,KY,42076,,https://www.facebook.com/ZennLaAcres,./icons/fb-icon.png,,,"Farmer's Market, Farm Stands, U-pick, Photo Ops, Tours, Training, Laser Engraving, Food Truck, Cottage Rental"
-84.7263933,39.0609782,Cut Flower Grower,Moore's Farm/Roena's Flowers,roena@fuse.net,4070 Bullittsville Road,Burlington,KY,41005,,https://www.facebook.com/roena.moore,./icons/fb-icon.png,,,"Farmer's Market, Wholesale to florists, Custom Orders"
-85.1648068,37.0143649,Cut Flower Grower,Oliver and Jayne,oliverandjayne@gmail.com,266 Delk Road,Russel Springs,KY,42642,https://oliverandjayne.com,https://www.facebook.com/oliverandjayne,./icons/fb-icon.png,https://www.instagram.com/oliver_and_jayne/,./icons/instagram-icon.png,"subscriptions, deliveries, weddings, and pop-ups"
-84.5372659,38.03973375,Cut Flower Grower,Sav's Garden,savsgardenky@gmail.com,,Lexington,KY,40504,https://www.savsgarden.com/,https://www.facebook.com/profile.php?id=100090064673291,./icons/fb-icon.png,https://www.instagram.com/s.avsgarden/,./icons/instagram-icon.png,"Farmer's market, Wholesale, CSA"
-86.18521152,37.29306135,Cut Flower Grower,Brier Valley Farms,katie.smith72614@gmail.com,1477 Brier Creek Rd ,Mammoth Cave,KY,42259,,https://www.facebook.com/profile.php?id=100092546419238&locale=ms_MY,./icons/fb-icon.png,https://www.instagram.com/brier_valley_farms_/,./icons/instagram-icon.png,"Farm Stands, U-pick"
-85.28661337,38.11642387,Cut Flower Grower,Chickapoo Farm Country Escapes & Pick Your Own Gardens,info@chickapoofarm.com,1167 Haley Road,Shelbyville,KY,40065,www.chickapoofarm.com,https://www.facebook.com/ChickapooFarm,./icons/fb-icon.png,https://www.instagram.com/chickapoofarm/,./icons/instagram-icon.png,"Wholesale to florists, Seasonal Bouquets, DIY Flower Buckets, Farm Stand, U-pick, Subscriptions, Farm Shop"
-84.74350992,37.46823224,Cut Flower Grower,Thistle Hill Blooms,thistlehillblooms@gmail.com,1566 KY Highway 198,Stanford,KY,40484,,https://www.facebook.com/profile.php?id=100089342967681&mibextid=9R9pXO,./icons/fb-icon.png,,,"Farmers market, delivery, custom orders"
-86.57036723,37.0046615,Cut Flower Grower,Seeds Flower Truck and Flower Farm,seedsflowertruck@outlook.com,2240 Hammett Hill Rd,Bowling Green,KY,42101,https://www.seedsflowertruck.org,https://www.facebook.com/seedsflowertruck/,./icons/fb-icon.png,https://www.instagram.com/seedsflowertruck/,./icons/instagram-icon.png,"Flower Truck pop-ups, weddings, U-pick, workshops"
-85.13041009,37.80859756,Cut Flower Grower,BourBlooms,Haleychildress5@gmail.com,2141 Main Street,Willisburg ,KY,40078,,,,https://instagram.com/bourblooms?igshid=OGQ5ZDc2ODk2ZA==,./icons/instagram-icon.png,"farmers market, subscriptions and farm stand "
-84.58247669,37.63662348,Cut Flower Grower,AnnaScapes,kirbys50@icloud.com,1234 Lexington Road,Lancaster,Ky,40444,,https://www.facebook.com/people/AnnaScapes/100077714743125/?paipv=0&eav=Afaov9cwwHn2Md9d_9szDYuz8CIpt49UEgqUsSYBCb3CcdaM15DqkVYWDPvu8Fr5IWc&_rdr,./icons/fb-icon.png,,,Wholesale to Florist 
-85.87831604,37.6382638,Cut Flower Grower,Red Oak Flower Farm,redoakflowerfarm@gmail.com,3661 New Glendale Rd,Elizabethtown,KY,42701,,https://www.facebook.com/profile.php?id=100089901204337,./icons/fb-icon.png,https://www.instagram.com/redoakflowerfarm/,./icons/instagram-icon.png,"Wholesale to florists, subscription service, flower stand"
-82.99103069,38.64819123,Cut Flower Grower,Shae Farm,h7adk@yahoo.com,142 Sonny Lane,South Shore,KY,41175,,https://www.facebook.com/heather.h.adkins.9?mibextid=LQQJ4d ,./icons/fb-icon.png,https://instagram.com/heatheradkinsyoga?igshid=OGQ5ZDc2ODk2ZA==,./icons/instagram-icon.png,"U-Pick, Farmers Market, On-farm Events"
