LON,LAT,type,name,email,street,city,state,zip,www,facebook,fbIcon,instagram,instaIcon,markets
-84.8539667,37.0496277,Cut Flower Grower,Sharp Flower Company,sharpflowerfarm@gmail.com,1195 Pleasant Point Rd.,Nancy,KY,42544,,https://www.facebook.com/sharpflowerco/,./icons/fb-icon.png,https://www.instagram.com/sharpflowerco,./icons/instagram-icon.png,Flower Truck
-83.5954898,38.2420669,Cut Flower Grower,Sweet Pease Berries and Bouquets,laneybpease@gmail.com,121 Flag Branch Rd.,Hillsboro,KY,41049,,https://www.facebook.com/Sweet-Pease-Berries-Bouquets-108160800937742,./icons/fb-icon.png,,,"Farmer's Market, Wedding Design, Farm Stands"
-84.2574163,37.8003374,Cut Flower Grower,The Willows Farm and Garden,thewillowsfarmandgarden@gmail.com,433 Windy Ridge Ln.,Richmond,KY,40475,https://the-willows-farm-and-garden.square.site/,https://www.facebook.com/thewillowsfarmandgarden/ ,./icons/fb-icon.png,https://www.instagram.com/thewillowsfarmandgarden/,./icons/instagram-icon.png,"Farmer's Market, Wholesale to Florists, Farm Stands"
-88.5140938,36.6669895,Cut Flower Grower,Three Little Ladies,sarah_lester07@hotmail.com,13428 St Rt 564 South,Farmington,KY,42040,,https://www.facebook.com/3littleladiesfarm/,./icons/fb-icon.png,,,"Wholesale to Florists, Farm Stand"
-84.2383807,38.4603548,Cut Flower Grower,Three Pines Farm,threepinesfarm@mail.com,6085 US Hwy. 62E,Cynthiana,KY,41031,,https://www.facebook.com/Three-Pines-Farm-106482851949497,./icons/fb-icon.png,https://www.instagram.com/threepines859,./icons/instagram-icon.png,"Farmer's Market, Farm Stands, Direct Orders"
-88.6192532,37.0809689,Cut Flower Grower,Tulip Lane,natalie@tuliplaneflowers.com,303 Fountain Avenue,Paducah,KY,42001,https://www.tuliplaneflowers.com,https://www.facebook.com/tuliplaneflowerfarm/,./icons/fb-icon.png,https://www.instagram.com/tuliplaneflowerfarm/,./icons/instagram-icon.png,"Wholesale to Florists, Farm Stand, Pop-Ups, & Grocery Stores"
-85.4203244,38.3326166,Cut Flower Grower,Uproot Blooms,uprootblooms@gmail.com,6300 Oaklea Dr.,Crestwood,KY,40014,https://www.uprootblooms.com,https://www.facebook.com/uprootblooms,./icons/fb-icon.png,https://www.instagram.com/uproot.blooms/,./icons/instagram-icon.png,"Farmer's Market, Wholesale to Florists, Farm Stands, Subscriptions, Direct Sales"
-84.85395597,37.04985031,Cut Flower Grower,Sharp Flower Company,sharpflowerfarm@gmail.com,1195 Pleasant Point Rd.,Nancy,KY,42544,,https://www.facebook.com/sharpflowerco,./icons/fb-icon.png,https://www.instagram.com/sharpflowerco,./icons/instagram-icon.png,Flower Truck
-82.86278752,38.37481987,Cut Flower Grower,Valley of Hope Farms,milissia_leicht@yahoo.com,866 Joe Branch,Grayson,KY,41143,https://valleyofhopefarms.com,https://www.facebook.com/Valley-of-Hope-Farms-104354414719398,./icons/fb-icon.png,,,"Farmer's Market, Farm Stands"
-86.5786537,36.68076821,Cut Flower Grower,Ruby Branch Farms,rubybranchfarms@gmail.com,780 Lake Spring Rd.,Franklin,KY,42134,https://www.rubybranchfarms.com/,https://www.facebook.com/rubybranchfarms,./icons/fb-icon.png,https://www.instagram.com/rubybranchfarms/,./icons/instagram-icon.png,Farm Stands
-83.9420287,38.68756167,Cut Flower Grower,Borrowed Acres,pamelacarpenter2012@gmail.com,3208 Walton Pike,Dover,KY,41034,,,,,,"Wholesale to Florists, Farm Stands, DIY Buckets, Bouquets"
-87.4844255,37.68718991,Cut Flower Grower,Hickerson Veggies & Flowers,hickerson17@gmail.com,5588 S Pleasant Valley Rd.,Robards,KY,42452,,,,https://www.instagram.com/hickersonveggies/,./icons/instagram-icon.png,Wholesale to Florists
-84.3862257,39.02758885,Cut Flower Grower,Vogel Farm,donnaherrmannvogel@gmail.com,5380 Four Mile Rd.,Melbourne,KY,41059,,https://www.facebook.com/thevogelfarm,./icons/fb-icon.png,,,Farm Stands
-83.8357265,38.435318,Cut Flower Grower,Loving Farm,lovingfarm134@gmail.com,134 Florence Ln.,Ewing,KY,41039,https://www.loving-farm.com,,,https://www.instagram.com/loving_farm,./icons/instagram-icon.png,"Farmer's Market, Farm Stands"
-83.25451298,37.84194447,Cut Flower Grower,The Flower Lady,bloomsbyb19@gmail.com,5287 Highway 191,West Liberty,KY,41472,https://theflowerladyky.squarespace.com,https://www.facebook.com/theflowerladyky,./icons/fb-icon.png,https://www.instagram.com/theflowerlady_ky,./icons/instagram-icon.png,U-Pick
